1000000000	3.142340e+00	9.090936e+02	2.880000e-01
100000000	3.141396e+00	1.044308e+02	2.880000e-01
10000000	3.138720e+00	2.396259e+01	2.980000e-01
1000000	3.158800e+00	1.584714e+01	2.980000e-01
100000	3.116000e+00	1.488570e+01	2.980000e-01
10000	3.160000e+00	2.155008e+00	3.100000e-02
1000	3.288000e+00	2.134048e+00	4.000000e-03
100	3.080000e+00	3.238720e-01	1.000000e-03
10	3.200000e+00	1.674560e-01	1.000000e-03
